learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes)
5000.0,0.318554,2.1399541924811074E-7,5000.0,77.60000000000001,53.12648833862362,53.09882747068677,41.42259414225941,81.51205018157809,71.58802638254693,79.98056365403305,73.7584945112389,61.99577771212971,5000.0,2596712.0
10000.0,0.868323,9.499311505361564E-7,10000.0,78.08,55.68688661361897,53.881758889122665,44.421906693711975,80.61549345596038,74.7814081914404,75.2766308835673,82.382762991128,62.781245980526556,10000.0,5174424.0
15000.0,1.366887,1.950387175019003E-6,15000.0,79.37333333333333,58.74894299166139,57.158681805594014,47.97376828653101,81.30513595166164,76.99628252788105,74.32611577551921,87.05447209145932,63.517829754128584,15000.0,7756744.0
20000.0,1.941311,3.4836774558843014E-6,20000.0,80.83500000000001,61.66451495880031,60.41107209254286,51.81646763042112,82.61756836424652,78.64504986350215,75.631019594819,88.71292106586223,64.09835034161979,20000.0,1.0317968E7
25000.0,2.555127,5.539597988230073E-6,25000.0,82.03200000000001,63.99819376726088,62.70342079043508,54.74511384243402,83.77402109521745,79.87094461373006,76.93226298679758,89.77536012894127,64.55765313185937,25000.0,1.294704E7
30000.0,3.485898,9.268044342593186E-6,30000.0,82.95666666666666,65.84778810468865,64.65016592920354,57.242013714668005,84.59150769972577,80.93373606294514,77.79502244886646,90.74337319173844,64.91116923161316,30000.0,1.5484152E7
35000.0,4.339435,1.3259639909615119E-5,35000.0,83.54857142857142,66.98010471434088,65.68942915028006,58.69440459110473,85.18423219431865,81.50693730729702,78.60297260078826,91.01929560289793,65.11955700933595,35000.0,1.8077008E7
40000.0,5.369108,1.8765821643595894E-5,40000.0,83.89999999999999,67.66342120476426,66.48102847030655,59.568056253139126,85.52353549431282,81.86630624542434,79.02870674255328,91.2612216711658,65.24759160569053,40000.0,2.0670624E7
45000.0,6.49803,2.554241920683533E-5,45000.0,84.26666666666667,68.39335475938488,67.25254394079556,60.47783856201854,85.86092582977194,82.26719430947252,79.36865423666237,91.67178342171366,65.39121455868059,45000.0,2.320332E7
50000.0,7.748039,3.389434735879302E-5,50000.0,87.38,74.6366488927591,74.8003194888179,69.2644909887969,88.55847688123299,85.9308807134894,82.8639294197489,93.86264003896736,66.46927287452381,50000.0,2.582712E7
55000.0,9.12852,4.406047898738748E-5,55000.0,87.6,75.06735834640287,74.73512632436838,69.38271604938272,88.81875563570784,86.08305274971943,82.77310924369748,94.69135802469137,66.60789504037582,55000.0,2.846608E7
60000.0,10.843026,5.781033012164549E-5,60000.0,87.62,75.01777410708115,74.56861133935908,69.17330677290836,88.95628902765388,85.91581342434584,83.32219251336899,94.02390438247012,66.58567730672999,60000.0,3.0999976E7
65000.0,12.495962,7.214768673000649E-5,65000.0,87.57000000000001,74.8291908485985,74.39752832131823,68.69806094182826,89.02815782505076,85.66485987775343,83.64571239011444,93.52807856962981,66.55332278702248,65000.0,3.35286E7
70000.0,14.672179,9.245035437587234E-5,70000.0,87.61333333333333,74.8477948645713,74.36887846599531,68.77835657872626,89.13196069255967,85.60136391816492,84.19714885622722,92.80793144009411,66.52162811753809,70000.0,3.6062288E7
75000.0,16.828792,1.1406164350748889E-4,75000.0,87.63499999999999,74.88637123886089,74.36243002280737,68.75947448206165,89.16159004251216,85.60786824186695,84.17742469381,92.91308741788782,66.53767957174675,75000.0,3.8735648E7
80000.0,19.45135,1.4215912497382197E-4,80000.0,87.696,75.02942695983343,74.41144663505531,68.9794271883824,89.1926076874429,85.71826539140125,84.14876690533015,93.09197256958451,66.56589582415958,80000.0,4.141376E7
85000.0,22.476955,1.7656328427347872E-4,85000.0,87.65666666666667,74.96713481572243,74.38433868289984,68.91630991353985,89.13916996627071,85.70546226597182,84.01614419196108,93.1839167296231,66.5582566105784,85000.0,4.3954272E7
90000.0,25.387263,2.115616868060248E-4,90000.0,87.76285714285714,75.20801764026821,74.64480227326546,69.35022184056105,89.19498473725372,85.89308652547678,84.07685722438886,93.30900243309003,66.59314147445644,90000.0,4.6484872E7
95000.0,28.912228,2.5625760942674347E-4,95000.0,87.83,75.34148497508252,74.79287489643744,69.52929394091136,89.2557605720844,85.96794650063416,84.16583416583417,93.34001001502253,66.61565960434092,95000.0,4.9013472E7
100000.0,32.276974,3.0113181585820185E-4,100000.0,87.87777777777778,75.43512870561545,74.86175115207374,69.6556711353396,89.3003550203009,86.01891483199631,84.23935166339784,93.34705456972799,66.63077484037046,100000.0,5.155216E7
