learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.485717,2.719181455257866E-9,5000.0,96.48,77.70417904760362,79.95444191343964,64.51612903225804,98.07397680017509,79.58236658932717,99.48934280639432,69.15322580645162,64.93122681207517,5000.0,21640.0,11.0,6.0,6.0,3.0,0.0,0.0,1.0
10000.0,0.696784,4.409696027222607E-9,10000.0,97.35000000000001,83.62058095636031,85.01131221719459,73.1781376518219,98.54611290942009,85.05358150028201,99.6560142032845,76.31578947368422,66.32718214973569,10000.0,30960.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
15000.0,0.842585,5.793524204442898E-9,15000.0,97.8,86.49191184801778,87.52834467120181,77.61194029850743,98.79209370424599,87.68656716417911,99.77081176992459,79.71506105834465,66.98616887616974,15000.0,36688.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
20000.0,1.00097,7.688504221538702E-9,20000.0,98.00999999999999,87.90298265032396,88.71882086167798,79.77642276422762,98.90617270378718,88.98727172108468,99.78926353149956,81.70731707317073,67.36033339523163,20000.0,46248.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
25000.0,1.164186,1.0010491704775227E-8,25000.0,98.176,88.88049116704258,89.52205882352939,81.25770653514176,98.9977140847547,89.87566607460035,99.79173128905038,83.18947801068639,67.63527358186273,25000.0,54992.0,27.0,14.0,14.0,5.0,0.0,0.0,1.0
30000.0,1.321836,1.2605343593491448E-8,30000.0,98.38,90.16748455930909,90.70034443168772,83.31043956043956,99.1093681278405,91.05301914580264,99.82649143532191,84.92445054945054,67.96155935247008,30000.0,63624.0,31.0,16.0,16.0,5.0,0.0,0.0,1.0
35000.0,1.459693,1.5079263446645605E-8,35000.0,98.49714285714286,90.88648014527378,91.35152910226901,84.46085672082722,99.17368354907629,91.70870113493064,99.84184722441879,85.93796159527326,68.15053353050364,35000.0,69368.0,33.0,17.0,17.0,5.0,0.0,0.0,1.0
40000.0,1.563764,1.708687576568789E-8,40000.0,98.58749999999999,91.5416640636699,91.95156695156692,85.53507424475161,99.22226657673406,92.31606147150822,99.85316119022552,86.89196108550948,68.32735950476481,40000.0,74568.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
45000.0,1.667013,1.9161540723095337E-8,45000.0,98.63555555555556,91.90467071493683,92.29611041405269,86.13995485327312,99.24793611131525,92.65374491505143,99.86196697066798,87.4040632054176,68.42258950377528,45000.0,77672.0,35.0,18.0,18.0,5.0,0.0,0.0,1.0
50000.0,1.765856,2.1299664955586193E-8,50000.0,98.708,92.36020836999485,92.70386266094418,86.8752539618041,99.28758905136858,93.07015661875134,99.86246062380762,88.13490451036165,68.55606558397463,50000.0,83616.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
