learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.760776,5.4665286391973495E-8,5000.0,96.92,80.29101720875751,82.46013667425966,68.95161290322575,98.31657192829033,81.92488262910797,99.84458259325044,70.36290322580645,65.23179551013772,5000.0,277752.0,10.0,4983.3,68.98478093028926,21631.2,1769.5757683693569,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,3.1000000000000005,0.316227766016838,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.439008,1.2686600562598968E-7,10000.0,97.8,86.4087324141353,87.55656108597285,77.73279352226719,98.7929331723911,87.59864712514094,99.90013315579228,78.64372469635627,66.81015226972406,10000.0,411496.0,10.0,9980.100000000002,62.197624106105835,34582.4,4048.925322436395,18.400000000000002,3.1340424729448424,9.700000000000001,1.5670212364724212,9.700000000000001,1.5670212364724212,4.2,0.42163702135578396,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.869339,1.8169853009490502E-7,15000.0,98.21333333333332,89.1014828706759,89.87150415721842,81.81818181818178,99.01831501831502,90.07407407407408,99.9260683128789,82.4966078697422,67.53196950012288,15000.0,492536.0,10.0,15012.599999999999,85.42599136094356,42431.2,6694.710562161079,22.2,4.541169697580373,11.6,2.2705848487901865,11.6,2.2705848487901865,4.7,0.4830458915396479,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.278319,2.4333283028875786E-7,20000.0,98.465,90.75241485474244,91.2981859410431,84.40040650406507,99.15541005254615,91.59134483703096,99.93899733806566,84.95934959349594,67.98866577076681,20000.0,582536.0,10.0,20015.699999999997,77.68747932868267,51144.0,7220.850796285866,26.4,4.005551702879947,13.7,2.0027758514399734,13.7,2.0027758514399734,5.1,0.31622776601683794,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,2.673881,3.121180605329573E-7,25000.0,98.64,91.78016565577212,92.18750000000003,86.02548294286893,99.25195810965415,92.52418645558487,99.95125625913946,86.47759967118783,68.26947632916325,25000.0,672176.0,10.0,24972.3,79.35580914113629,59834.4,5815.801372124051,30.400000000000002,3.4058772731852804,15.700000000000001,1.7029386365926402,15.700000000000001,1.7029386365926402,5.200000000000001,0.4216370213557842,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,3.057685,3.843196341084937E-7,30000.0,98.8,92.7825518672554,93.1113662456946,87.63736263736263,99.33959495157029,93.4402332361516,99.95569994093326,88.04945054945054,68.55748509287368,30000.0,727176.0,10.0,29947.7,105.47885517433784,65162.4,5597.923488024624,33.0,3.651483716701107,17.0,1.8257418583505536,17.0,1.8257418583505536,5.5,0.5270462766947299,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,3.447216,4.6372551082736913E-7,35000.0,98.89428571428572,93.35332357865892,93.63696152581386,88.56720827178728,99.39144245435818,93.95973154362414,99.9620433338605,88.92171344165436,68.71749354704282,35000.0,787976.0,10.0,34964.7,95.31357604128526,71065.6,6735.672517771828,35.6,4.427188724235732,18.3,2.213594362117866,18.3,2.213594362117866,5.8,0.6324555320336758,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.857746,5.547486330154869E-7,40000.0,98.965,93.85330347523532,94.10256410256412,89.4009216589862,99.42957921133124,94.42198868229586,99.96675347703219,89.70814132104454,68.86125449011162,40000.0,857056.0,10.0,39927.5,131.33946686185203,77692.8,6371.346077905708,39.800000000000004,3.675746333890726,20.400000000000002,1.837873166945363,20.400000000000002,1.837873166945363,6.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,4.250028,6.485982620840271E-7,45000.0,98.99555555555555,94.0869047091612,94.3287327478043,89.79683972911967,99.44586112200864,94.63946869070207,99.97042149371457,90.06772009029346,68.9271611166469,45000.0,924776.0,10.0,44919.2,112.1752597005638,84307.2,7099.056538254455,42.0,4.136557881996952,21.5,2.068278940998476,21.5,2.068278940998476,6.2,0.6324555320336759,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,4.639036,7.475957401717703E-7,50000.0,99.06,94.48251338035116,94.69166478427832,90.45103616416095,99.4812362030905,95.0,99.9711610985403,90.71515644047136,69.04460832299138,50000.0,983712.0,10.0,49915.3,145.87365156950807,89983.20000000001,7059.552091551798,45.199999999999996,3.4576806613039825,23.099999999999998,1.7288403306519913,23.099999999999998,1.7288403306519913,6.300000000000001,0.48304589153964794,0.0,0.0,0.0,0.0,1.0,0.0
