learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.72145729,8.496265269146819e-07,5000.0,97.46,94.08692646445878,94.14746543778804,91.77461139896371,98.15326450487132,95.93339737431955,97.71279675738278,96.89521345407505,69.75098748610262,5000.0,4552184.0,94.48657128297502
10000.0,1.66711669,3.0725211294493536e-06,10000.0,97.34,93.74081122851405,93.75293565054017,91.23269611074491,98.0827447023209,95.65785177930134,97.70246984491672,96.50856389986824,69.67980944017876,10000.0,9086288.0,40.84804823197329
15000.0,3.097990158,8.112849889456101e-06,15000.0,97.54666666666668,94.19635436429421,94.17629371736037,91.81312569521693,98.23906593932436,95.95693254229843,97.73398076739979,97.10918390037806,69.79311654235283,15000.0,13616328.0,22.017241869744222
20000.0,5.073435605,1.738906654538434e-05,20000.0,97.735,94.63460651791318,94.59298161852472,92.42728184553663,98.3759366149213,96.25836293053604,97.88812785388129,97.3763368983957,69.86853096213575,20000.0,18151320.0,13.458907703653393
25000.0,6.866146541,2.7897550122367108e-05,25000.0,97.912,95.04392792645287,95.00860585197935,92.99046595944678,98.50515463917525,96.53846153846152,97.99441627257706,97.71781447174118,69.94859375718683,25000.0,22658552.0,9.956261048626644
30000.0,9.137360982999999,4.386399370518485e-05,30000.0,98.08,95.44694857998205,95.43002221516979,93.56927542704031,98.62444476286,96.8222442899702,98.13697067629863,97.94619935260631,70.01485021566943,30000.0,27173928.0,7.488584536692033
35000.0,11.475671703,6.304507484280227e-05,35000.0,98.20285714285713,95.73759640554012,95.70707070707071,93.9802851947555,98.71262203483494,97.02473865947685,98.23210721414314,98.13414984212037,70.065372520287,35000.0,31708320.0,5.966995018963467
40000.0,14.938816095999998,9.556804252065624e-05,40000.0,98.295,95.95144449848324,95.92251584359678,94.27948330816976,98.77970226166616,97.17153284671532,98.31528707793129,98.24723247232471,70.10037795016801,40000.0,36301280.0,4.586005105822312
45000.0,18.395632825,0.00013202546627868406,45000.0,98.40222222222219,96.20275835294932,96.18203058623621,94.63432835820896,98.85718826988796,97.34539412959205,98.41762136844105,98.36591553499477,70.13977774833548,45000.0,40767304.0,3.7263188053304077
50000.0,22.634377578000002,0.0001817762143214864,50000.0,98.98,97.61197496225985,97.63121226196009,96.66666666666669,99.26183239253149,98.35004852798448,98.84692995099451,99.28151534944479,70.37905322261008,50000.0,45369576.0,3.038821701125435
55000.0,27.163738079,0.0002401119158528975,55000.0,98.91,97.4396076257411,97.43529411764703,96.41329384666008,99.21328040418621,98.22620016273392,98.75,99.27631578947368,70.36091169631645,55000.0,49785160.0,2.5314670521992557
60000.0,31.473374088000003,0.00030072865489449903,60000.0,99.36,98.47619512016728,98.47764034253092,97.85953177257522,99.54285714285713,98.93333333333332,99.42922374429224,99.19786096256685,70.46756074727915,60000.0,54369376.0,2.1881459698624077
65000.0,37.105532395,0.00038648741917802473,65000.0,99.29,98.29991313753376,98.29080404429466,97.59891782211702,99.49498541859309,98.80491499747518,99.31837546151662,99.22244759972956,70.45225742679331,65000.0,58858072.0,1.8556095602120612
70000.0,42.069335614,0.0004677286345724128,70000.0,99.39333333333332,98.54823311993955,98.5355648535565,97.95229522952296,99.56829071587835,98.97993498486716,99.42207484604452,99.32508436445444,70.48885713545421,70000.0,63265104.0,1.6375145635434172
75000.0,47.294705195,0.0005597683179522954,75000.0,99.415,98.59751496433552,98.58866103739443,98.01896376566202,99.58426606971537,99.01324112338702,99.43234229759457,99.37362451328931,70.49928489191998,75000.0,68086416.0,1.4568087604412063
80000.0,53.184176975,0.0006702249521381531,80000.0,99.428,98.63186186524248,98.62974319662709,98.07173678532905,99.59281300720407,99.03904307506217,99.45970539725872,99.35283807469328,70.5004509687619,80000.0,72496632.0,1.2955071298046348
85000.0,59.631254306,0.000798499307772262,85000.0,99.42333333333332,98.62095551361914,98.61433720464555,98.05814345044337,99.58943446377293,99.03151766220681,99.4879089615932,99.27048260381594,70.49084897442523,85000.0,76909384.0,1.1552850461310262
90000.0,66.327011301,0.0009397879754761603,90000.0,99.41142857142857,98.59138752451128,98.58555341939028,98.01617873651772,99.58119866634138,99.01018643090522,99.49624212878328,99.21039961482909,70.48167168555459,90000.0,81566160.0,1.0385230091857554
95000.0,73.847141957,0.0011072589087753,95000.0,99.4275,98.62971218642308,98.62701600815396,98.07092915508379,99.59266440171473,99.03704638156513,99.52716154721271,99.19137466307278,70.48378115039755,95000.0,86082808.0,0.9327942440666773
100000.0,81.93835331300001,0.0012966863700728125,100000.0,99.44444444444444,98.67045140578595,98.66992977229201,98.12888256867002,99.60468058191022,99.06576980568012,99.54801188444277,99.19922167340219,70.48887031969034,100000.0,90496496.0,0.8407438012379231
