instances,drift,unbalance,type,alg,KappaT
20000,splitting-clusters,1,incremental,improved_UOB,43.61319409936756
25000,splitting-clusters,1,incremental,improved_UOB,43.43110745769327
30000,splitting-clusters,1,incremental,improved_UOB,43.47759896937567
35000,splitting-clusters,1,incremental,improved_UOB,43.54985912793822
40000,splitting-clusters,1,incremental,improved_UOB,44.16194970216691
45000,splitting-clusters,1,incremental,improved_UOB,44.61250082345964
50000,splitting-clusters,1,incremental,improved_UOB,48.87391497848661
55000,splitting-clusters,1,incremental,improved_UOB,9.38134779515266
60000,splitting-clusters,1,incremental,improved_UOB,-53.53205941597988
65000,splitting-clusters,1,incremental,improved_UOB,-48.352835014660045
70000,splitting-clusters,1,incremental,improved_UOB,-52.12457956572998
75000,splitting-clusters,1,incremental,improved_UOB,-53.69325397882667
80000,splitting-clusters,1,incremental,improved_UOB,-53.58662545651379
85000,splitting-clusters,1,incremental,improved_UOB,-53.158078819417184
90000,splitting-clusters,1,incremental,improved_UOB,-51.452438264891114
95000,splitting-clusters,1,incremental,improved_UOB,-50.17463730849843
100000,splitting-clusters,1,incremental,improved_UOB,-47.89169630216063
5000,splitting-clusters,1,incremental,WEOB2,45.28812786893171
10000,splitting-clusters,1,incremental,WEOB2,44.50683574103742
15000,splitting-clusters,1,incremental,WEOB2,43.358858514046496
20000,splitting-clusters,1,incremental,WEOB2,43.61319409936756
25000,splitting-clusters,1,incremental,WEOB2,43.43110745769327
30000,splitting-clusters,1,incremental,WEOB2,43.47759896937567
35000,splitting-clusters,1,incremental,WEOB2,43.54985912793822
40000,splitting-clusters,1,incremental,WEOB2,44.16194970216691
45000,splitting-clusters,1,incremental,WEOB2,44.61250082345964
50000,splitting-clusters,1,incremental,WEOB2,48.87391497848661
55000,splitting-clusters,1,incremental,WEOB2,9.38134779515266
60000,splitting-clusters,1,incremental,WEOB2,-53.53205941597988
65000,splitting-clusters,1,incremental,WEOB2,-48.352835014660045
70000,splitting-clusters,1,incremental,WEOB2,-52.12457956572998
75000,splitting-clusters,1,incremental,WEOB2,-53.69325397882667
80000,splitting-clusters,1,incremental,WEOB2,-53.58662545651379
85000,splitting-clusters,1,incremental,WEOB2,-53.158078819417184
90000,splitting-clusters,1,incremental,WEOB2,-51.452438264891114
95000,splitting-clusters,1,incremental,WEOB2,-50.17463730849843
100000,splitting-clusters,1,incremental,WEOB2,-47.89169630216063
5000,splitting-clusters,1,incremental,UOB,47.99766870600178
10000,splitting-clusters,1,incremental,UOB,44.23575576909848
15000,splitting-clusters,1,incremental,UOB,42.62989467535304
20000,splitting-clusters,1,incremental,UOB,42.29316448463933
25000,splitting-clusters,1,incremental,UOB,41.767462132570955
30000,splitting-clusters,1,incremental,UOB,41.594273306142824
35000,splitting-clusters,1,incremental,UOB,41.717079770320666
40000,splitting-clusters,1,incremental,UOB,42.33901651143192
45000,splitting-clusters,1,incremental,UOB,42.86852803572128
50000,splitting-clusters,1,incremental,UOB,47.45602765810965
55000,splitting-clusters,1,incremental,UOB,5.845899735820556
60000,splitting-clusters,1,incremental,UOB,-65.33906446153726
65000,splitting-clusters,1,incremental,UOB,-60.04033943806273
70000,splitting-clusters,1,incremental,UOB,-62.802556491015025
75000,splitting-clusters,1,incremental,UOB,-65.05700022997311
80000,splitting-clusters,1,incremental,UOB,-64.86300071322611
85000,splitting-clusters,1,incremental,UOB,-64.53102138075846
90000,splitting-clusters,1,incremental,UOB,-63.13419877665238
95000,splitting-clusters,1,incremental,UOB,-61.865614128157986
100000,splitting-clusters,1,incremental,UOB,-59.80142213616057
5000,splitting-clusters,1,incremental,RebalanceStream,69.36726410761096
10000,splitting-clusters,1,incremental,RebalanceStream,71.73004933251066
15000,splitting-clusters,1,incremental,RebalanceStream,72.47872158182133
20000,splitting-clusters,1,incremental,RebalanceStream,72.99639312291825
25000,splitting-clusters,1,incremental,RebalanceStream,73.55856468036589
30000,splitting-clusters,1,incremental,RebalanceStream,73.4757791598221
35000,splitting-clusters,1,incremental,RebalanceStream,73.38702155952963
40000,splitting-clusters,1,incremental,RebalanceStream,73.38083297742757
45000,splitting-clusters,1,incremental,RebalanceStream,73.42660899154208
50000,splitting-clusters,1,incremental,RebalanceStream,75.2945452828814
55000,splitting-clusters,1,incremental,RebalanceStream,56.85346848384886
60000,splitting-clusters,1,incremental,RebalanceStream,47.61799143424862
65000,splitting-clusters,1,incremental,RebalanceStream,47.29985810627052
70000,splitting-clusters,1,incremental,RebalanceStream,47.67377612376976
75000,splitting-clusters,1,incremental,RebalanceStream,48.94896182068896
80000,splitting-clusters,1,incremental,RebalanceStream,50.21064553781744
85000,splitting-clusters,1,incremental,RebalanceStream,51.486547211548256
90000,splitting-clusters,1,incremental,RebalanceStream,52.727462163119675
95000,splitting-clusters,1,incremental,RebalanceStream,53.987136071251584
100000,splitting-clusters,1,incremental,RebalanceStream,55.279558926165656
5000,splitting-clusters,1,sudden,improved_OOB,57.86735542597089
10000,splitting-clusters,1,sudden,improved_OOB,60.09922473812935
15000,splitting-clusters,1,sudden,improved_OOB,61.50209858979592
20000,splitting-clusters,1,sudden,improved_OOB,62.39187218289187
25000,splitting-clusters,1,sudden,improved_OOB,62.70652743214161
30000,splitting-clusters,1,sudden,improved_OOB,62.679704474676576
35000,splitting-clusters,1,sudden,improved_OOB,62.562381075107815
40000,splitting-clusters,1,sudden,improved_OOB,62.67175693777442
45000,splitting-clusters,1,sudden,improved_OOB,62.74386600231617
50000,splitting-clusters,1,sudden,improved_OOB,62.754426899364134
55000,splitting-clusters,1,sudden,improved_OOB,10.4282024896848
60000,splitting-clusters,1,sudden,improved_OOB,14.57173962956461
65000,splitting-clusters,1,sudden,improved_OOB,19.220190772664456
70000,splitting-clusters,1,sudden,improved_OOB,22.44272723335932
75000,splitting-clusters,1,sudden,improved_OOB,24.58004684834359
80000,splitting-clusters,1,sudden,improved_OOB,26.436698666249207
85000,splitting-clusters,1,sudden,improved_OOB,27.716946391795823
90000,splitting-clusters,1,sudden,improved_OOB,28.93348986041312
95000,splitting-clusters,1,sudden,improved_OOB,29.45718808307248
100000,splitting-clusters,1,sudden,improved_OOB,30.169145832655424
5000,splitting-clusters,1,sudden,WEOB1,52.580692618104635
10000,splitting-clusters,1,sudden,WEOB1,54.3661938044742
15000,splitting-clusters,1,sudden,WEOB1,55.52585712851999
20000,splitting-clusters,1,sudden,WEOB1,56.409668681997665
25000,splitting-clusters,1,sudden,WEOB1,56.6807159833891
30000,splitting-clusters,1,sudden,WEOB1,56.614515468871254
35000,splitting-clusters,1,sudden,WEOB1,56.384410667772066
40000,splitting-clusters,1,sudden,WEOB1,56.485490882100706
45000,splitting-clusters,1,sudden,WEOB1,56.54453916555527
50000,splitting-clusters,1,sudden,WEOB1,56.60208890256705
55000,splitting-clusters,1,sudden,WEOB1,3.376990915972759
60000,splitting-clusters,1,sudden,WEOB1,1.2384929765478319
65000,splitting-clusters,1,sudden,WEOB1,5.977580272232012
70000,splitting-clusters,1,sudden,WEOB1,8.595778091908326
75000,splitting-clusters,1,sudden,WEOB1,10.394168828902192
80000,splitting-clusters,1,sudden,WEOB1,12.226554848796649
85000,splitting-clusters,1,sudden,WEOB1,13.648186414371338
90000,splitting-clusters,1,sudden,WEOB1,15.050670257474072
95000,splitting-clusters,1,sudden,WEOB1,15.752745285660728
100000,splitting-clusters,1,sudden,WEOB1,16.666566863490907
5000,splitting-clusters,1,sudden,CSMOTE,54.004576659038875
10000,splitting-clusters,1,sudden,CSMOTE,55.13180033651152
15000,splitting-clusters,1,sudden,CSMOTE,54.39642324888227
20000,splitting-clusters,1,sudden,CSMOTE,53.93939393939392
25000,splitting-clusters,1,sudden,CSMOTE,55.706760316066706
30000,splitting-clusters,1,sudden,CSMOTE,56.05397520058348
35000,splitting-clusters,1,sudden,CSMOTE,54.09292035398231
40000,splitting-clusters,1,sudden,CSMOTE,54.16205752212386
45000,splitting-clusters,1,sudden,CSMOTE,54.34996313590561
50000,splitting-clusters,1,sudden,CSMOTE,54.221927497789565
55000,splitting-clusters,1,sudden,CSMOTE,20.58823529411765
60000,splitting-clusters,1,sudden,CSMOTE,24.88584474885843
65000,splitting-clusters,1,sudden,CSMOTE,22.673756171667268
70000,splitting-clusters,1,sudden,CSMOTE,23.42442833240381
75000,splitting-clusters,1,sudden,CSMOTE,19.465478841870823
80000,splitting-clusters,1,sudden,CSMOTE,16.009669021941274
85000,splitting-clusters,1,sudden,CSMOTE,12.925278219395835
90000,splitting-clusters,1,sudden,CSMOTE,10.571827057182718
95000,splitting-clusters,1,sudden,CSMOTE,9.359545004945577
100000,splitting-clusters,1,sudden,CSMOTE,7.606013013237613
5000,splitting-clusters,1,sudden,OOB,54.93244146529969
10000,splitting-clusters,1,sudden,OOB,57.986885931379064
15000,splitting-clusters,1,sudden,OOB,59.382748029859314
20000,splitting-clusters,1,sudden,OOB,60.25369959283474
25000,splitting-clusters,1,sudden,OOB,60.60368363247378
30000,splitting-clusters,1,sudden,OOB,60.66379006673354
35000,splitting-clusters,1,sudden,OOB,60.66706562880196
40000,splitting-clusters,1,sudden,OOB,60.860121097858304
45000,splitting-clusters,1,sudden,OOB,60.96441899571172
50000,splitting-clusters,1,sudden,OOB,61.0377638647225
55000,splitting-clusters,1,sudden,OOB,2.9790565984282873
60000,splitting-clusters,1,sudden,OOB,8.10338461293951
65000,splitting-clusters,1,sudden,OOB,14.821948332991715
70000,splitting-clusters,1,sudden,OOB,18.698684189081476
75000,splitting-clusters,1,sudden,OOB,20.87594755641386
80000,splitting-clusters,1,sudden,OOB,22.68156264155608
85000,splitting-clusters,1,sudden,OOB,23.85802253962236
90000,splitting-clusters,1,sudden,OOB,25.019496542237825
95000,splitting-clusters,1,sudden,OOB,25.57869790823125
100000,splitting-clusters,1,sudden,OOB,26.314015803298396
5000,splitting-clusters,1,sudden,ESOS_ELM,42.677345537757446
10000,splitting-clusters,1,sudden,ESOS_ELM,43.74649467190132
15000,splitting-clusters,1,sudden,ESOS_ELM,28.245156482861432
20000,splitting-clusters,1,sudden,ESOS_ELM,17.683195592286506
25000,splitting-clusters,1,sudden,ESOS_ELM,12.276119402985056
30000,splitting-clusters,1,sudden,ESOS_ELM,7.746170678336961
35000,splitting-clusters,1,sudden,ESOS_ELM,5.183312262958266
40000,splitting-clusters,1,sudden,ESOS_ELM,3.3559181415928983
45000,splitting-clusters,1,sudden,ESOS_ELM,0.8491029737036376
50000,splitting-clusters,1,sudden,ESOS_ELM,-0.23099027409371406
55000,splitting-clusters,1,sudden,ESOS_ELM,-56.176470588235325
60000,splitting-clusters,1,sudden,ESOS_ELM,-56.78082191780818
65000,splitting-clusters,1,sudden,ESOS_ELM,-55.36650208887202
70000,splitting-clusters,1,sudden,ESOS_ELM,-53.583379810373664
75000,splitting-clusters,1,sudden,ESOS_ELM,-52.759465478841875
80000,splitting-clusters,1,sudden,ESOS_ELM,-53.31349944217179
85000,splitting-clusters,1,sudden,ESOS_ELM,-52.61526232114467
90000,splitting-clusters,1,sudden,ESOS_ELM,-53.175732217573206
95000,splitting-clusters,1,sudden,ESOS_ELM,-53.229475766567795
100000,splitting-clusters,1,sudden,ESOS_ELM,-54.257347991922835
5000,splitting-clusters,1,sudden,improved_UOB,45.28812786893171
10000,splitting-clusters,1,sudden,improved_UOB,44.50683574103741
15000,splitting-clusters,1,sudden,improved_UOB,43.3588585140465
20000,splitting-clusters,1,sudden,improved_UOB,43.61319409936756
25000,splitting-clusters,1,sudden,improved_UOB,43.43110745769328
30000,splitting-clusters,1,sudden,improved_UOB,43.47759896937568
35000,splitting-clusters,1,sudden,improved_UOB,43.54985912793822
40000,splitting-clusters,1,sudden,improved_UOB,44.16194970216689
45000,splitting-clusters,1,sudden,improved_UOB,44.61250082345964
50000,splitting-clusters,1,sudden,improved_UOB,45.04294988159594
55000,splitting-clusters,1,sudden,improved_UOB,-29.987546132844216
60000,splitting-clusters,1,sudden,improved_UOB,-41.481954718413554
65000,splitting-clusters,1,sudden,improved_UOB,-42.19153330240216
70000,splitting-clusters,1,sudden,improved_UOB,-46.582252002972574
75000,splitting-clusters,1,sudden,improved_UOB,-48.94041248591479
80000,splitting-clusters,1,sudden,improved_UOB,-49.651724425435816
85000,splitting-clusters,1,sudden,improved_UOB,-49.84623183989457
90000,splitting-clusters,1,sudden,improved_UOB,-48.769423888579205
95000,splitting-clusters,1,sudden,improved_UOB,-47.92495843223939
100000,splitting-clusters,1,sudden,improved_UOB,-46.09859652379385
5000,splitting-clusters,1,sudden,WEOB2,45.28812786893171
10000,splitting-clusters,1,sudden,WEOB2,44.50683574103741
15000,splitting-clusters,1,sudden,WEOB2,43.3588585140465
20000,splitting-clusters,1,sudden,WEOB2,43.61319409936756
25000,splitting-clusters,1,sudden,WEOB2,43.43110745769328
30000,splitting-clusters,1,sudden,WEOB2,43.47759896937568
35000,splitting-clusters,1,sudden,WEOB2,43.54985912793822
40000,splitting-clusters,1,sudden,WEOB2,44.16194970216689
45000,splitting-clusters,1,sudden,WEOB2,44.61250082345964
50000,splitting-clusters,1,sudden,WEOB2,45.04294988159594
55000,splitting-clusters,1,sudden,WEOB2,-29.987546132844216
60000,splitting-clusters,1,sudden,WEOB2,-41.481954718413554
65000,splitting-clusters,1,sudden,WEOB2,-42.19153330240216
70000,splitting-clusters,1,sudden,WEOB2,-46.582252002972574
75000,splitting-clusters,1,sudden,WEOB2,-48.94041248591479
80000,splitting-clusters,1,sudden,WEOB2,-49.651724425435816
85000,splitting-clusters,1,sudden,WEOB2,-49.84623183989457
90000,splitting-clusters,1,sudden,WEOB2,-48.769423888579205
95000,splitting-clusters,1,sudden,WEOB2,-47.92495843223939
100000,splitting-clusters,1,sudden,WEOB2,-46.09859652379385
5000,splitting-clusters,1,sudden,UOB,47.99766870600179
10000,splitting-clusters,1,sudden,UOB,44.235755769098475
15000,splitting-clusters,1,sudden,UOB,42.62989467535304
20000,splitting-clusters,1,sudden,UOB,42.29316448463932
25000,splitting-clusters,1,sudden,UOB,41.76746213257095
30000,splitting-clusters,1,sudden,UOB,41.594273306142824
35000,splitting-clusters,1,sudden,UOB,41.717079770320666
40000,splitting-clusters,1,sudden,UOB,42.33901651143192
45000,splitting-clusters,1,sudden,UOB,42.868528035721276
50000,splitting-clusters,1,sudden,UOB,43.33444462044217
55000,splitting-clusters,1,sudden,UOB,-35.633808445790955
60000,splitting-clusters,1,sudden,UOB,-50.106210164587665
65000,splitting-clusters,1,sudden,UOB,-51.82015822154648
70000,splitting-clusters,1,sudden,UOB,-55.98581612574925
75000,splitting-clusters,1,sudden,UOB,-59.137977344206874
80000,splitting-clusters,1,sudden,UOB,-59.970446309650114
85000,splitting-clusters,1,sudden,UOB,-60.388455977571994
90000,splitting-clusters,1,sudden,UOB,-59.686316233048515
95000,splitting-clusters,1,sudden,UOB,-58.93463080420412
100000,splitting-clusters,1,sudden,UOB,-57.37299760165504
5000,splitting-clusters,1,sudden,RebalanceStream,69.36726410761098
10000,splitting-clusters,1,sudden,RebalanceStream,71.73004933251067
15000,splitting-clusters,1,sudden,RebalanceStream,72.47872158182133
20000,splitting-clusters,1,sudden,RebalanceStream,72.99639312291825
25000,splitting-clusters,1,sudden,RebalanceStream,73.5585646803659
30000,splitting-clusters,1,sudden,RebalanceStream,73.47577915982211
35000,splitting-clusters,1,sudden,RebalanceStream,73.38702155952964
40000,splitting-clusters,1,sudden,RebalanceStream,73.38083297742759
45000,splitting-clusters,1,sudden,RebalanceStream,73.4266089915421
50000,splitting-clusters,1,sudden,RebalanceStream,73.61787724423263
55000,splitting-clusters,1,sudden,RebalanceStream,38.52622539572318
60000,splitting-clusters,1,sudden,RebalanceStream,42.9798710861174
65000,splitting-clusters,1,sudden,RebalanceStream,44.34791927956236
70000,splitting-clusters,1,sudden,RebalanceStream,45.375087082141384
75000,splitting-clusters,1,sudden,RebalanceStream,46.84423286409141
80000,splitting-clusters,1,sudden,RebalanceStream,48.24603717726124
85000,splitting-clusters,1,sudden,RebalanceStream,49.62037198319713
90000,splitting-clusters,1,sudden,RebalanceStream,50.94201213087294
95000,splitting-clusters,1,sudden,RebalanceStream,52.257192336254356
100000,splitting-clusters,1,sudden,RebalanceStream,53.596614896658465
5000,splitting-clusters,1,periodic,improved_OOB,57.86735542597088
10000,splitting-clusters,1,periodic,improved_OOB,60.09922473812935
15000,splitting-clusters,1,periodic,improved_OOB,61.50209858979592
20000,splitting-clusters,1,periodic,improved_OOB,62.39187218289186
25000,splitting-clusters,1,periodic,improved_OOB,62.70652743214163
30000,splitting-clusters,1,periodic,improved_OOB,62.67970447467659
