learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.7813398490000001,9.82672869122196e-07,5000.0,85.61999999999998,39.548539411998135,18.109339407744844,-44.95967741935495,91.67727746266928,47.171197648787654,87.92184724689163,64.71774193548387,61.77369771641803,5000.0,4861512.0,81.65370958710174
10000.0,1.5939986259999999,3.025207395411618e-06,10000.0,85.48,39.90742764059677,17.873303167420797,-46.96356275303644,91.57381615598888,47.54335260115607,87.54993342210386,66.59919028340082,62.07840278742373,10000.0,9715464.0,40.22211350761007
15000.0,2.679868681,7.116260931289157e-06,15000.0,86.08,41.42433572728008,21.088435374149668,-41.6553595658074,91.94568739392072,48.77330716388617,88.11178471092708,67.43554952510176,62.35930849440781,15000.0,14563296.0,24.032562083699545
20000.0,4.0461827910000014,1.3935683252684341e-05,20000.0,85.655,40.597974045145094,18.679138321995485,-45.78252032520315,91.67657895500305,48.12872898210089,87.62200532386869,67.6321138211382,62.30050544437961,20000.0,19292984.0,15.902242319708856
25000.0,5.449171678,2.2713989691008733e-05,25000.0,86.10799999999998,41.19253001473661,20.19761029411763,-42.745581586518796,91.97087041960468,48.51000741289845,88.14197722337927,67.24208795725441,62.326572419120254,25000.0,24185712.0,11.81285977827802
30000.0,7.204409774,3.584704676166276e-05,30000.0,86.14,40.988598509018345,20.43628013777272,-42.78846153846153,91.997382501251,48.29644367072866,88.23095097460128,66.68956043956044,62.233534250868644,30000.0,28922256.0,8.921509742841554
35000.0,9.426045204,5.5322871384294666e-05,35000.0,86.05714285714285,40.83284422857133,19.763235777704686,-44.16543574593794,91.94533390552273,48.16231145103038,88.10058516526966,66.97193500738553,62.26405868810978,35000.0,33886400.0,6.822133349849322
40000.0,11.756011393,7.860560183832687e-05,40000.0,85.92999999999998,40.83978244176879,19.8290598290598,-44.086021505376365,91.85834562971964,48.24351664520874,87.96198814207348,67.15309779825908,62.27260351477457,40000.0,38626616.0,5.470780880557424
45000.0,14.728716367,0.00011194674264037398,45000.0,85.92666666666666,40.88346164510028,20.539523212045147,-42.95711060948085,91.85434807773932,48.31469844119808,88.01331032782845,66.81715575620768,62.21544544645569,45000.0,43354184.0,4.362602173951138
50000.0,17.953036209,0.00015234046837678722,50000.0,86.008,40.81619241904485,20.98486559747005,-42.13734254368152,91.91101655721027,48.22380106571936,88.17161364745554,66.19260463226331,62.12169876132632,50000.0,48425952.0,3.5736968719866633
55000.0,21.497197006999997,0.0002011145656910395,55000.0,81.54,26.74165950221793,-5.125284738041008,-86.08870967741943,89.20594082563444,36.30089717046239,84.68028419182949,53.024193548387096,58.673775602950705,55000.0,53195904.0,2.8188664103417396
60000.0,25.498983144,0.0002610876290529201,60000.0,81.69,29.22805002753574,-3.5633484162896405,-85.32388663967616,89.24143604207062,38.577658503857776,84.26542387927208,58.19838056680162,59.6791011255351,60000.0,57930160.0,2.417195109566957
65000.0,29.9056406,0.0003325155086506965,65000.0,80.94666666666667,28.60913067736425,-8.012093726379439,-93.89416553595669,88.7382772480101,38.165296408481176,83.24707969835872,59.83717774762553,59.80891602553591,65000.0,62655736.0,2.0654996090915234
70000.0,34.254088551,0.00040858669228262777,70000.0,80.46,28.281323957590704,-10.77097505668935,-98.57723577235764,88.40287257403999,37.987940336401145,82.60314995563442,60.82317073170732,59.88036420383182,70000.0,67622040.0,1.8054452065484774
75000.0,38.952405346999996,0.0004968862481995787,75000.0,80.84,28.685321919459266,-10.064338235294104,-96.87628442252372,88.66218519219845,38.20949432404541,82.9928656888377,60.871352240032884,59.9717053969767,75000.0,72647152.0,1.590099911857152
80000.0,44.511471628,0.0006081312151104732,80000.0,80.75666666666666,28.480852871961808,-10.466896287791805,-98.24862637362644,88.6100424188616,38.02469135802469,82.90017720023626,60.81730769230769,59.94111378939833,80000.0,77353664.0,1.3908015016924007
85000.0,50.52975698,0.0007359843655256435,85000.0,80.19142857142856,28.06256817832263,-13.992107859256835,-104.81536189069418,88.22180317007287,37.74804705037264,82.12873635932311,62.097488921713435,60.04711177089131,85000.0,82118504.0,1.2273182974341301
90000.0,56.683387695,0.0008742372621201445,90000.0,80.095,28.394971395221035,-13.418803418803394,-103.84024577572956,88.1394309548637,38.13519813519813,81.96376128996509,62.82642089093702,60.16439607045477,90000.0,86845072.0,1.0962158043237327
95000.0,62.947723223000004,0.0010226348368299935,95000.0,80.11555555555555,29.151489409321236,-12.271016311166903,-101.98645598194136,88.12632696390659,38.879781420765035,81.84865664283953,64.24379232505643,60.43435466849464,95000.0,91570200.0,0.9915535138163892
100000.0,69.894679024,0.0011957131668750127,100000.0,79.816,28.79892047536473,-13.982380844815905,-105.03860219423008,87.92216185164793,38.62060576572193,81.48764363991305,64.5062982527428,60.413976423642204,100000.0,96305376.0,0.8927001391112163
