learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.379566,9.921521320939065E-10,5000.0,94.3,55.813569854249835,66.07142857142854,39.87341772151893,96.94041867954911,58.3941605839416,99.75695978789217,42.19409282700422,59.57160662070824,5000.0,10104.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.568364,2.1686625066730714E-9,10000.0,94.44,63.252789086871445,68.62302483069979,43.9516129032258,96.97134764135527,66.1388550548112,98.81216696269982,54.73790322580645,61.957660984842356,10000.0,24088.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
15000.0,0.670873,2.8609184403386384E-9,15000.0,94.86666666666666,66.78147907837156,71.16104868913858,47.97297297297297,97.19755422914544,69.49286846275753,98.76479289940828,59.25675675675676,62.853311300234026,15000.0,26104.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
20000.0,0.772618,3.6648824666109355E-9,20000.0,94.88499999999999,68.40657788019438,71.63061564059899,49.07914385266301,97.19364661344744,71.15872568367635,98.4658996164749,62.81732205077153,63.49866566850962,20000.0,30544.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
25000.0,0.896606,4.8663130423261066E-9,25000.0,94.968,69.33290457256044,71.76840215439853,49.089437474706585,97.23492175136276,72.06927175843695,98.18012339651116,65.68191015783084,64.00430328390858,25000.0,37456.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
30000.0,1.004723,5.97974062172903E-9,30000.0,94.95666666666666,69.89305487763156,71.7513069454817,48.988536749831425,97.22217122294234,72.65497921561538,97.93963157505362,67.76803776129468,64.36374548927918,30000.0,39808.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
35000.0,1.105249,7.049945628063547E-9,35000.0,94.97714285714287,70.50366593939086,71.94382381104374,49.293337179117415,97.22817860746721,73.26642335766422,97.7801033837567,69.48370349004904,64.66525474971195,35000.0,41152.0,17.0,9.0,9.0,5.0,0.0,0.0,1.0
40000.0,1.194515,8.07565222390824E-9,40000.0,94.9325,70.45082765526135,71.81198720623,49.17251755265795,97.20124266482568,73.24092409240923,97.74241919360213,69.55867602808425,64.67246230461741,40000.0,44416.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
45000.0,1.265254,8.92536849818296E-9,45000.0,94.96444444444444,70.67598556640776,72.10046786505785,49.77836879432617,97.21847150958682,73.44738692289665,97.8067575577949,69.45921985815603,64.66567432107063,45000.0,46432.0,19.0,10.0,10.0,6.0,0.0,0.0,1.0
50000.0,1.384954,1.0927289213157362E-8,50000.0,94.5,66.45916067403668,70.80679405520168,46.60194174757276,96.97835402703,69.41045606229144,98.39464882943145,60.58252427184466,63.04307517508884,50000.0,64648.0,29.0,15.0,15.0,8.0,0.0,0.0,1.0
