learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),GMean/Time
5000.0,0.767681218,9.016123605930515e-07,5000.0,95.72,87.3994428434017,87.38207547169813,79.69639468690704,97.267620020429,90.12915129151293,96.52812975164724,92.6944971537002,68.77910782086147,5000.0,4539848.0,103.30603063123485
10000.0,1.676734445,3.0270036902983924e-06,10000.0,96.5,89.65960116077179,89.40677966101694,83.14065510597301,97.76871095244164,91.88687992582292,96.76930843008579,95.47206165703275,69.32556708875856,10000.0,9037576.0,47.6737370625289
15000.0,2.917663085,7.374765358265234e-06,15000.0,96.98666666666666,90.94639230692252,90.73580651772906,85.19489027186374,98.09089373204935,92.85262492093612,97.19594877375073,96.16770389780544,69.52762988042167,15000.0,13543200.0,27.47719124749113
20000.0,4.144791318,1.3086789034279692e-05,20000.0,97.36,92.02312146587835,91.82156133828995,86.97261287934866,98.33080424886192,93.69024856596559,97.5230450868502,96.71848013816928,69.6852791529566,20000.0,17992952.0,19.386009743681377
25000.0,5.558680565,2.1333281578846506e-05,25000.0,97.616,92.7419532715066,92.57783312577835,88.15580286168523,98.49669575745348,94.24377052346918,97.78145032051279,96.95945945945948,69.77480021110277,25000.0,22545312.0,14.473612334083157
30000.0,7.37509271,3.400739088987334e-05,30000.0,97.85,93.41489399469914,93.2924292845258,89.26431424766979,98.64708966963816,94.76673427991886,98.01183727909306,97.20372836218377,69.85978199960202,30000.0,26971520.0,10.922191684481383
35000.0,9.495974019,5.134417459221898e-05,35000.0,98.04571428571428,93.9876834002681,93.88083735909821,90.20898940738616,98.7721250852691,95.21477543025046,98.20446919397443,97.40910392212996,69.93096115385953,35000.0,31597632.0,8.491414318663196
40000.0,12.251810088,7.701225926876733e-05,40000.0,98.0875,94.10412371845136,93.99434762129064,90.3954802259887,98.79922773862404,95.30415566877414,98.2425472139847,97.46390458254864,69.94756103620293,40000.0,36003312.0,6.582977515476625
45000.0,15.239906329,0.00010812266651134559,45000.0,97.33111111111113,91.8434869507563,91.64463614860165,86.59598214285715,98.31936300919382,93.52176492798964,97.47502774694784,96.75223214285714,69.6827202199019,45000.0,40245144.0,5.272211820136388
50000.0,19.018133247999998,0.00015191898270756416,50000.0,68.46,25.99821231952855,1.927860696517408,-55.06391347099311,77.80436312456017,45.52677029360968,69.39492844589506,64.7984267453294,57.920927822166405,50000.0,44807624.0,3.511702173030676
55000.0,22.988510103000003,0.00020256506206174562,55000.0,56.13,5.5865149910192144,-36.07320099255581,-114.52322738386304,67.63078285250499,31.95284628509384,57.61156505342552,50.36674816625917,51.956306936618546,55000.0,49307896.0,2.60601853686061
60000.0,27.626703642,0.0002669992437436486,60000.0,82.26,55.053925155411044,45.381773399014776,13.124387855044095,87.96308861446602,66.2865830482706,81.45262628801207,85.40646425073456,64.58697441023746,60000.0,53699448.0,2.6956650231166748
65000.0,32.319485073,0.0003376253565893875,65000.0,86.0,62.970799830723635,56.19524405506883,29.999999999999968,90.6865353911655,71.8196457326892,85.2,89.2,66.03029607687671,65000.0,58175128.0,2.3557481783619836
70000.0,37.23690149,0.0004171870249552977,70000.0,87.66666666666669,66.5799551990751,61.2484289903645,38.33333333333334,91.87670150171249,74.39800719623581,87.18333333333334,89.60000000000002,66.47994685116207,70000.0,62541640.0,2.0585773017336253
75000.0,42.896638069,0.0005156124017637187,75000.0,88.61,68.73729909889177,64.10337220296249,42.720643701282356,92.53799790356392,75.95016891891892,88.15452786619234,90.44505908976616,66.82057822182446,75000.0,67222280.0,1.7961269319378552
80000.0,48.716102431,0.0006236749825400068,80000.0,89.28,70.23421399750218,66.21280887544127,45.89137896224511,93.00954666388441,77.01937918024353,88.9360003990622,90.67231980617808,67.00901435725649,80000.0,71778552.0,1.5860276235622668
85000.0,54.37098985,0.0007351073808441808,85000.0,89.17,69.9989307098111,65.77117572692796,45.21079258010121,92.93188591815868,76.84743105536948,88.73701703365185,90.9274873524452,67.01949425094483,85000.0,76171040.0,1.4212941179784713
90000.0,60.88624269100001,0.0008708591204031278,90000.0,89.77142857142857,71.42648544147279,67.62524868873213,48.2060185185185,93.34621961192477,77.8957767349963,89.40472799772147,91.26157407407408,67.20608269937243,90000.0,80540904.0,1.2727393150765094
95000.0,67.917146148,0.0010254616268991009,95000.0,90.205,72.53745244350488,69.14717694306638,50.5365484156041,93.63671798869616,78.73887562405038,89.86252688674836,91.59197071076885,67.35252363451521,95000.0,84997816.0,1.1434692664286603
100000.0,75.242978746,0.0011948362269026875,100000.0,90.7,73.73587887719513,70.6562894404712,52.961672473867594,93.97520982393505,79.62214539611429,90.4052294823145,91.89614476789929,67.50951307967897,100000.0,89370392.0,1.034544193462091
