learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.351599,1.189742578814427E-9,5000.0,94.67999999999999,64.82503230543087,70.57522123893804,47.117296222664,97.10239651416121,67.5609756097561,99.11051812319323,55.069582504970185,62.08463993375564,5000.0,13080.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
10000.0,0.500013,1.8317037675943638E-9,10000.0,94.6,64.98644845875529,69.0011481056257,44.32989690721643,97.05240174672488,67.85714285714288,98.44961240310077,58.76288659793815,62.6922042603861,10000.0,16720.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
15000.0,0.609437,2.519703029344479E-9,15000.0,94.45333333333333,64.46855116588422,68.7218045112782,43.439836845683196,96.96859287327845,67.42364917776038,98.35908049375416,58.53161114887831,62.62800724169508,15000.0,24304.0,11.0,6.0,6.0,4.0,0.0,0.0,1.0
20000.0,0.706128,3.2597181180285084E-9,20000.0,94.625,66.31870178052189,69.80337078651688,45.62468386444111,97.05552055657509,69.2065310799198,98.30216945014703,61.1026808295397,63.12781682421916,20000.0,29584.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
25000.0,0.811538,4.107694917668899E-9,25000.0,94.76400000000001,67.36772916609249,70.73552425665103,46.98258404212233,97.12995242167116,70.18902300159418,98.30899649371977,62.413932766302146,63.38827361192722,25000.0,31096.0,13.0,7.0,7.0,4.0,0.0,0.0,1.0
30000.0,0.915226,5.047398882193698E-9,30000.0,94.59333333333333,67.00972440238341,69.99630040695521,45.843071786310475,97.0295216467658,69.94069681245367,98.09664876874653,63.00500834724541,63.46291379931903,30000.0,35032.0,15.0,8.0,8.0,5.0,0.0,0.0,1.0
35000.0,1.026973,6.2960376549098225E-9,35000.0,94.59428571428572,67.1456958499944,69.60154241645247,45.03195816385829,97.02861450513555,70.09168510907367,97.88643133278408,64.41022661243463,63.69785277880619,35000.0,43192.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
40000.0,1.114258,7.3548011378281645E-9,40000.0,94.54249999999999,67.12634566639998,69.39147504206392,44.63606391072781,96.99712505330346,70.10817472271668,97.78129073411543,64.92518387014962,63.778224066734765,40000.0,46888.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
45000.0,1.190267,8.313125502318144E-9,45000.0,94.58888888888889,67.38706815091106,69.51677516274411,44.946868641193745,97.02282703052978,70.34465960297163,97.78199472607635,65.29504860954104,63.85081114120975,45000.0,48736.0,21.0,11.0,11.0,6.0,0.0,0.0,1.0
50000.0,1.265787,9.314674269407987E-9,50000.0,95.0,71.20325251199787,72.76688453159039,50.78740157480311,97.2345132743363,73.95833333333333,97.84060552092609,69.88188976377953,64.75385997851897,50000.0,51264.0,23.0,12.0,12.0,6.0,0.0,0.0,1.0
