learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
5000.0,0.425388,1.295927365620931E-9,5000.0,92.80000000000001,85.34202909314067,85.02495840266224,81.79059180576633,93.71508379888269,91.57303370786516,89.05109489051095,98.48942598187311,68.47271735377238,5000.0,11776.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
10000.0,0.619495,2.310282883958684E-9,10000.0,92.60000000000001,84.94596006529386,84.57047539616347,81.17527346731113,93.54163030197242,91.33692343713416,88.43234323432343,99.01015228426397,68.4548200491732,10000.0,20200.0,9.0,5.0,5.0,4.0,0.0,0.0,1.0
15000.0,0.796469,3.7013626822994815E-9,15000.0,93.0,85.74795595827017,85.42274052478135,82.25452087206355,93.89747762408463,91.7930279818665,89.02358386599074,99.08876139048262,68.57702699455433,15000.0,30384.0,15.0,8.0,8.0,6.0,0.0,0.0,1.0
20000.0,0.942572,5.236221251802312E-9,20000.0,93.27499999999999,86.3076745942007,85.980821346675,83.0711139081183,94.1294574658461,92.12943999063727,89.51519176490122,98.96907216494846,68.64478565955496,20000.0,40608.0,19.0,10.0,10.0,8.0,0.0,0.0,1.0
25000.0,1.110312,7.452115853213602E-9,25000.0,93.57600000000001,86.90928780715548,86.56404249979084,83.86254019292605,94.40027894002789,92.4671669793621,90.01263381873795,98.95592811966671,68.73291823035099,25000.0,51064.0,25.0,13.0,13.0,10.0,0.0,0.0,1.0
30000.0,1.265589,9.776207049273783E-9,30000.0,93.86333333333333,87.48951400193616,87.1769868356899,84.6340038394124,94.65245301652772,92.80100105580104,90.46640755136035,98.96580483736447,68.81718760395633,30000.0,57856.0,27.0,14.0,14.0,10.0,0.0,0.0,1.0
35000.0,1.410182,1.2290509750859605E-8,35000.0,94.05428571428571,87.85529915508764,87.57389383173106,85.03846430368826,94.84454354019572,92.97789775603172,90.79783701736078,98.98692340853572,68.88119489851647,35000.0,67216.0,33.0,17.0,17.0,12.0,0.0,0.0,1.0
40000.0,1.528733,1.4617690808243222E-8,40000.0,94.20500000000001,88.16242550451081,87.91386412221702,85.44701155198395,94.97419886388275,93.15780152311235,91.01940738893737,99.01487105477818,68.92646052926908,40000.0,75880.0,37.0,19.0,19.0,13.0,0.0,0.0,1.0
45000.0,1.649024,1.7238190525935757E-8,45000.0,94.30222222222223,88.35534358759745,88.09158887185917,85.68237659146749,95.06410503214877,93.26220633836128,91.16789129712366,99.04001786013283,68.95794173937773,45000.0,84208.0,39.0,20.0,20.0,14.0,0.0,0.0,1.0
50000.0,1.756066,1.9649153053760528E-8,50000.0,94.38600000000001,88.52808937572257,88.24637802529102,85.909341900507,95.1344230469224,93.36547779432274,91.26039241769205,99.1018564977421,68.98591322064132,50000.0,87064.0,39.0,20.0,20.0,14.0,0.0,0.0,1.0
55000.0,1.861835,2.0060685293542013E-8,55000.0,77.42,54.13467197799894,53.036605657237935,43.49349349349348,80.16165875944475,73.7990252958923,76.08405603735824,79.42057942057941,62.350748884423524,55000.0,15040.0,49.0,25.0,25.0,3.0,0.0,0.0,1.0
