P(x_y)_sin

@attribute att1 numeric
@attribute att2 numeric
@attribute class {0,1}

@data
0.4445549456415505,0.5353510038714654,0
0.06907412889600328,0.20338143711689272,0
0.0684805982008092,0.3134131680002875,0
0.08256680223173574,0.5269221297434881,0
0.4224999674428229,0.8661559625021065,0
0.44826256884403315,0.6027414525516372,0
0.2855606067097256,0.8361568458389367,0
0.5105833271180019,0.742931210503477,0
0.09706609295459279,0.9174856946938659,0
0.24253376711538255,0.4079908417723638,0
0.13013512355508372,0.4016683618319018,0
0.11490683029868365,0.9096787721189832,0
0.23734520257786762,0.9450992632378145,0
0.5543976034553895,0.9167628663664387,0
0.09564242197339079,0.20950825327943257,0
0.907281190118193,0.24648563130230905,1
0.6073350789607563,0.3154227864574829,1
0.14981583221755723,0.49720780890294347,0
0.2968301941274706,0.9311125007247726,0
0.34967049566231845,0.7511951957896147,0
0.4164414278933688,0.9370417123853095,0
0.25034123905938,0.2925167654583569,0
0.21058298197940895,0.9610139663203001,0
0.12662324045091966,0.5558065637431537,0
0.07842047743939129,0.08974742379367662,0
0.4638377596597093,0.17724271181295093,1
0.0019727986737957393,0.41648707921621886,0
0.12814889270855823,0.8386032770043154,0
0.44695066488740387,0.9481785828328835,0
0.08242111924177453,0.7465284047766235,0
0.1743438727914015,0.47041817845058986,0
0.041563362202368226,0.8629844521605663,0
0.21987658616174666,0.8558809958489227,0
0.46886178544839197,0.552386811064249,0
0.22388682735379306,0.42026054775687594,0
0.32086014690444564,0.5245261677634339,0
0.42644304740942895,0.40055716131309627,1
0.032125852341086,0.8388703446017072,0
0.06498606133268092,0.9748235024722381,0
0.03499264485433817,0.6715653149659646,0
0.28396132275351693,0.810790956273847,0
0.288454974361542,0.5549540951069855,0
0.012575145182911585,0.3983287642919122,0
0.0557717814061609,0.4338751643209424,0
0.19566086664791538,0.7162347837904882,0
0.09446763634879851,0.5459083370714306,0
0.449318483147941,0.918922762212836,0
0.1572959812685929,0.198644023853086,0
0.3677074863403289,0.5966082862925692,0
0.08404490068298909,0.8766629757771582,0
0.631842068903811,0.8844653568590998,0
0.2093655009683173,0.9751736216495236,0
0.11217677587919728,0.16307342827546933,0
0.4939637780223921,0.9258829944139931,0
0.30766455600935727,0.7604302878872032,0
0.5305308440713138,0.9129808145875816,0
0.28281069281192706,0.7088580331615051,0
0.3854170641285962,0.8381869923901822,0
0.4851051797770284,0.8622696789210876,0
0.13956384501358787,0.3158581111371497,0
0.27603752152682404,0.9056206907167079,0
0.23766933692872594,0.3826780894020333,0
0.05398570301119554,0.48437441208296317,0
0.20839698846227417,0.6069743846622229,0
0.2189917495091287,0.7399774219579955,0
0.41707362449615637,0.538993672536629,0
0.3692191420970389,0.898726379890342,0
0.7437615476135019,0.3653057377846176,1
0.29176344985231983,0.34318217105776305,0
0.047394253050991986,0.7479935166768864,0
0.07877460628228006,0.39282890190054565,0
0.4928217168092184,0.6857753771378694,0
0.1537962473486124,0.4754853022674531,0
0.15085088982963735,0.1967201946080953,0
0.10321474182576806,0.16248868998590604,0
0.12871429398214762,0.27645472759685996,0
0.11086832301625194,0.3034791964269362,0
0.1023369726550799,0.8649743908052748,0
0.3276936927752435,0.7114568952895355,0
0.357180484721486,0.551348062883438,0
0.2727166120484438,0.6007081643004475,0
0.07291466153571535,0.5805940862536189,0
0.12964460605097416,0.6800167838381921,0
0.14445607320211584,0.7966723807083165,0
0.7637548990718225,0.3226691910455337,1
0.40273143696986324,0.6842050291395272,0
0.09976307627407188,0.6223070365687232,0
0.2539339841869305,0.8268901943958951,0
0.17043417184044718,0.6148438949725025,0
0.9436928852902403,0.9344963074024069,0
0.1319359850163202,0.32429994899928494,0
0.512718823382403,0.47867587220659435,1
0.2896887408319193,0.4737908552960949,0
0.029502970987562382,0.7259131547239797,0
0.9223077884444852,0.9960622801652868,0
0.06611001339649081,0.5114265886667094,0
0.7365003587093165,0.8190150383409399,0
0.1282938843987862,0.3512556388553393,0
0.4523148938942104,0.6109251575284359,0
0.3362588278378481,0.33399853759881815,0
0.2360406722904692,0.44883453029982134,0
0.15305405330274013,0.9935077472036022,0
0.036991211940283764,0.7854453851825967,0
0.13116881312494189,0.03179647698528931,1
0.2858820816368832,0.5971333938625069,0
0.159319667074883,0.7019028625759701,0
0.2691502294333188,0.7779242161428938,0
0.7779502723802081,0.288100716049866,1
0.39487548794566896,0.6223106452787825,0
0.5559666311129164,0.2502962555948841,1
0.11563191190693867,0.8826557008372271,0
0.12682307372710255,0.13962465933484036,0
0.3718288143382139,0.8731543515779763,0
0.1493902465191096,0.20354215697077593,0
0.3486925799055981,0.8866041115218227,0
0.3364351316408868,0.6520792692258727,0
0.7409449075469806,0.8503435309922657,0
0.15300614762274434,0.9695538224334346,0
0.47650503343317063,0.8283290586552863,0
0.3541994676763449,0.9498694155008017,0
0.33264354478707037,0.48251369792628807,0
0.4864250528256251,0.8133833701537047,0
0.5191108689941513,0.8112781719353185,0
0.22587600400110264,0.9395539279802528,0
0.4602268206849017,0.713212786750755,0
0.04798454909912786,0.4677812131809642,0
0.10423409025356478,0.9040545709491163,0
0.1524247666211872,0.8248454301380679,0
0.3421352460974604,0.7900769807734142,0
0.22965991372690298,0.8657772891670645,0
0.250652756155773,0.45825359495055584,0
0.054796813774150244,0.6743600639875594,0
0.1673150432519055,0.18412528097518877,0
0.17317507245757835,0.7533001715294636,0
0.296733267657881,0.9092224275211712,0
0.6289848652536059,0.7119676673848918,0
0.3030627219131511,0.7018007377369396,0
0.11164541525360949,0.8465484083009207,0
0.42891710456487786,0.5492117666689957,0
0.45145812236898564,0.7859970631855768,0
0.08617904186433534,0.2668806148958679,0
0.17845096137524874,0.44476714129704853,0
0.20843249978457656,0.36330445936045463,0
0.4935561957011062,0.5241119858994869,0
0.19478668101842034,0.8301078910763617,0
0.920281192548133,0.7237512084322348,1
0.06980345612866856,0.7844592615770709,0
0.3360458083334188,0.5386803541045949,0
0.34687654931759004,0.4008706944247027,0
0.3599930163447741,0.8534381387651746,0
0.4280469232915448,0.6851632618158854,0
0.03297697467991989,0.7205624090214287,0
0.2795584114203299,0.5937488600147307,0
0.46834500714332294,0.9836561001562746,0
0.11574145330087382,0.15947281050322637,0
0.2126200461037231,0.3669642451542596,0
0.6769675437889874,0.7688143887265757,0
0.22174222290942103,0.26305556037788425,0
0.46592396295709293,0.6261061508024802,0
0.5389938651852385,0.8048523294811545,0
0.1909253977237182,0.676003612696955,0
0.05446528255741301,0.24874447475364525,0
0.776990965679351,0.24227614275862075,1
0.2632308241599344,0.8848155828721391,0
0.0010931155119727753,0.6101709183992102,0
0.23247924898704053,0.449382143251462,0
0.4663097241037538,0.692184729302469,0
6.213925802862619E-4,0.8597446797142485,0
0.03090185568963144,0.21868322669332996,0
0.21635304844537384,0.9805219016003436,0
0.06926845246167157,0.1091633735709221,0
0.14775173456371693,0.18906922449828845,0
0.36170978170116164,0.8295989636183938,0
0.2836369225604385,0.5521407565007399,0
0.26243034759784156,0.6637829803410328,0
0.06465473697514079,0.9561386149459433,0
0.767730793922769,0.8211683970570157,0
0.2633889370989154,0.9069906228025093,0
0.038722692372789025,0.8731250649617647,0
0.3782890747967683,0.5805226117580159,0
0.4904130150466469,0.5167466065329344,0
0.7473468727246582,0.6817734918743114,0
0.35284651184212346,0.3681345032905966,0
3.2132675620588635E-4,0.42749117589231833,0
0.30200392686698674,0.4213988963694767,0
0.40615836610512934,0.7606059311066714,0
0.22277984470622547,0.3934474986257047,0
0.32357484180168283,0.3669033005079254,0
0.30720529522516604,0.31319139419631026,0
0.4721369026845661,0.8107837547454814,0
0.024744391214416628,0.363077890874297,0
0.18350401067183653,0.478815428633963,0
0.2664167073273985,0.22917135836775204,1
0.8070763655241631,0.38872927575292127,1
0.2652464610309502,0.03237285340092644,1
0.3260803537269885,0.6807040605608272,0
0.18435738302802063,0.8293127830903412,0
0.6697852634820785,0.07436137629811046,1
0.609141081433683,0.17866235941017028,1
0.22924224308308538,0.37796621644760486,0
0.21556945570045483,0.6414740710481364,0
0.3334742372013112,0.46904832853497946,0
0.5193948213002594,0.700989084855186,0
0.3416445614406821,0.8381498006132316,0
0.328768305313096,0.40778616897441355,0
0.3892717986698304,0.5638893019107293,0
0.08242415344329423,0.3634611657764433,0
0.06893185117626699,0.4805843960257964,0
0.8179137965182548,0.8179828428638072,0
0.7894103336576885,0.7799712681838831,0
0.021809869123578074,0.5952560383422159,0
0.22813550225946921,0.16759999599955966,1
0.18770573115297562,0.6333595857867947,0
0.09599142781179204,0.8438940866376433,0
0.03916016311329329,0.21978611427041372,0
0.4250147680801123,0.8231988169425258,0
0.3969475179446841,0.6633048897107768,0
0.007965480748020726,0.8327528490162535,0
0.444742250638841,0.5656364155488167,0
0.012414114448479507,0.2649072755942711,0
0.3444051006087727,0.8390116198893429,0
0.038288166643660304,0.4345442543871614,0
0.011849870945477514,0.19912054999134576,0
0.10287241601033514,0.36610047277031754,0
0.004632042013217985,0.9472973140573994,0
0.35806126248587855,0.9684436197735797,0
0.287596015331554,0.7916308347924935,0
0.33791392322210967,0.8599370427220683,0
0.7076135442545414,0.029797717682461533,1
0.03416559305461986,0.2959382628476531,0
0.879717353040449,0.7765139024072302,0
0.6588936239634658,0.3159175147233838,1
0.472779558448855,0.7295082781659664,0
0.9417409878293336,0.862475949901677,0
0.8157702414514119,0.15557863513492431,1
0.9358384873199262,0.98954983869146,0
0.019504789414527712,0.5915510222107693,0
0.06306901050345226,0.1629073004126499,0
0.002438936948385595,0.40241724112263355,0
0.04804059001761296,0.36813784850329745,0
0.020574964369326154,0.544356225516906,0
0.21236282333252765,0.5382649265203355,0
0.07973064146049746,0.8062235894993472,0
0.4326774024123251,0.5658785313145903,0
0.48058174980294954,0.8402949680852069,0
0.4655788489385786,0.47426195698887097,0
0.34869933359756056,0.6819692041064326,0
0.013195509353480683,0.4088747386898053,0
0.17484185112921102,0.3785114319309888,0
0.1376347400544543,0.2057962107853224,0
0.022128303495964508,0.8365534221527993,0
0.46190447752164465,0.5492513169989879,0
0.39410947509019023,0.8569150331722338,0
0.3891669577523784,0.9236871853972576,0
0.4211385172848232,0.8658444507006217,0
0.12395615438588181,0.16811308092280752,0
0.2700972035301862,0.5361496055184355,0
0.4534042358503293,0.3197081668867078,1
0.42423610623875174,0.514951926614377,0
0.22749211218977383,0.8967095210950946,0
0.2055469916455943,0.2505746602281518,0
0.20685607631791136,0.47728590302619855,0
0.42520876445781675,0.7969977236611707,0
0.015020800577993487,0.9192286580586289,0
0.2782928822864835,0.7560092878073621,0
0.4038024048832577,0.8693790218749762,0
0.17121591976646622,0.8967228790832417,0
0.3735023673919,0.924782898521006,0
0.7080829295786452,0.8760513656017249,0
0.2514943286293805,0.9298145964504866,0
0.3631893077696611,0.8518751275257296,0
0.02154348116173954,0.47014622615874413,0
0.5496925287865534,0.5222592465012812,1
0.6192862503448757,0.6949890761208142,0
0.5599131484955855,0.6146917302203405,0
0.2153120418140423,0.46029543034547504,0
0.6471540069530115,0.8669908876172581,0
0.06071332141549146,0.2659738167236865,0
0.9512089864897233,0.8338353813875616,0
0.36723242172429593,0.9845768788331359,0
0.9588080550158974,0.12967758890382586,1
0.17647585875208682,0.8976001641569727,0
0.7865628414768424,0.7340265049690385,0
0.3271562471455881,0.6849311150552898,0
0.017235131927088365,0.10874223851209108,0
0.09018904484659784,0.8661251995239544,0
0.48365814678634633,0.8060379937697721,0
0.30129453031557574,0.5590399505659123,0
0.32725017265317125,0.8091874213934418,0
0.20978672439418555,0.8603740721687552,0
0.1131367297124849,0.4697938375738765,0
0.009025716879590084,0.7708803969353042,0
0.34972537000424253,0.4455429261763123,0
0.28799095672412156,0.3723008416369453,0
0.3165157568054977,0.3233043940923448,0
0.38504522911237715,0.6154255209575854,0
0.4233852103273682,0.9703265485510549,0
0.12927362392088615,0.6815587901445429,0
0.11426255755349046,0.14119009636930413,0
0.34998568701436705,0.27288644092906245,1
0.11991256681708684,0.6166630239913461,0
0.241652635823982,0.3501326609333214,0
0.1901616891678245,0.9804874126935594,0
0.7345799223577726,0.6763243634050479,0
0.054595457779411216,0.849491142072334,0
0.18364306317173074,0.7088840796868876,0
0.02025887216780431,0.15900991684937038,0
0.01823297958445458,0.6818328217112872,0
0.47429012171032314,0.7698336130313096,0
0.042542466597373374,0.3440537680492164,0
0.06816100200218811,0.2152064953469035,0
0.3194412198613623,0.7108824434482526,0
0.37097566854443265,0.4831320548070144,0
0.3496874901059961,0.7610493837528556,0
0.03206917054385394,0.39583249942332477,0
0.24013263748010205,0.8999965910204747,0
0.37530989762693556,0.9163952113987457,0
0.771753710204283,0.7311704581822608,0
0.17860935244137088,0.1936823079851142,0
0.18234734435405475,0.807048013092391,0
0.05343812813745197,0.39613769699698487,0
0.22184591924198105,0.3717463972592926,0
0.9451020901929118,0.02757389059275095,1
0.29504998565944174,0.45075143023648734,0
0.08701597837272446,0.4672273681722878,0
0.1759939282191838,0.8884007258115793,0
0.18515676170039763,0.5389000535608139,0
0.3459439118250959,0.7199431232227758,0
0.1375350560250428,0.5138818209013519,0
0.27375387159980547,0.2906085156440176,0
0.7469231770524976,0.6363258883437724,1
0.2547830028842881,0.3435058476157343,0
0.36629967632713756,0.6528496230320417,0
0.23443630030504448,0.8771704969154817,0
0.35487535759771927,0.8941520718756504,0
0.07325399167672786,0.7220854456831787,0
0.9385386123743866,0.09385852730802446,1
0.2810999726332484,0.5891011843552045,0
0.16737266357103697,0.4396262898944694,0
0.20233161923685694,0.435883492591146,0
0.560037609546343,0.9517910947784822,0
0.12120671533770044,0.6667613558937614,0
0.13892441711817372,0.5501521286995701,0
0.9596822491367916,0.8187796102262063,1
0.15189201513772976,0.8756592387163245,0
0.32515161936662373,0.41829457163373784,0
0.11517762581565927,0.7298301778276258,0
0.693978261625237,0.7686637329454689,0
0.47023070916804977,0.8426396249267752,0
0.27106910629442094,0.5066162490269881,0
0.07378761128936084,0.5203048062510461,0
0.44639361668381583,0.8170323013802502,0
0.4986074932550826,0.6361244168646488,0
0.00445958215264497,0.04786861552477806,0
0.8855046786130781,0.5443435774165437,1
0.48673853280753854,0.5334504819713937,0
0.14179110129463912,0.46795393901213633,0
0.7018109259870454,0.18305119791334112,1
0.3473327599047381,0.03979437608735614,1
0.28202322487870934,0.6422629687131698,0
0.41193905440078515,0.8253312370360232,0
0.4425117244493407,0.5785459710556405,0
0.15985794746954185,0.383320174670545,0
0.29830090659508934,0.9115394330838493,0
0.416706547048155,0.8541163235452353,0
0.0804648963151291,0.5868274289460021,0
0.1897173892468359,0.7466737180681885,0
0.7989181522497233,0.34978060673208544,1
0.1245255942038408,0.35950638962237136,0
0.08567167482795679,0.4204342655627864,0
0.1027410772727887,0.8532579271923313,0
0.15205512672899024,0.7265456780440075,0
0.1669966373613404,0.9718093063619444,0
0.21349773996243082,0.8488097792028877,0
0.4408730427395533,0.45744040329368496,0
0.237342192318731,0.5604826411952507,0
0.46407275636390466,0.7182806500194853,0
0.42957054511781867,0.46340514161265467,0
0.2851174922395766,0.8132767956608835,0
0.4872663800241801,0.6218333211393673,0
0.015263612832731699,0.6287991169877146,0
0.4160826699032857,0.9741883604921248,0
0.008413716729629872,0.011846522050777741,0
0.6119490836114814,0.29007696187812804,1
0.1890520666171398,0.5915444596704396,0
0.0846261946090916,0.75681095758509,0
0.3135289257962778,0.8435133008985052,0
0.003970288387296184,0.44700206852819535,0
0.6031252520178065,0.36711210467992184,1
0.44935539189272944,0.49993938714918296,0
0.4437884674990785,0.8492672127750129,0
0.08255672362421551,0.30304637447798954,0
0.6880133262067475,0.9263960068983158,0
0.3710233041270504,0.8706674451959738,0
0.020654427629362426,0.09631795684188948,0
0.3004660265277045,0.7637049936505311,0
0.20043132516518403,0.7180005676413016,0
0.472747782091511,0.9880224970663932,0
0.16090759073123928,0.21573371427920462,0
0.025269610370738493,0.31687809171923964,0
0.003653102622267701,0.7751107535021345,0
0.17978994895801625,0.9784511081280665,0
0.48487252023914285,0.8535955686326764,0
0.018535499347528628,0.8733300174998565,0
0.813760908135628,0.7598929522439878,0
0.3214465813630516,0.8750757789843727,0
0.15478025441045185,0.8386509350339054,0
0.49520021771564715,0.9622512164140506,0
0.5305832878691952,0.8271080892517007,0
0.46033428770247875,0.4528879539374735,0
0.4009056892633852,0.4972139070869417,0
7.526608614294439E-5,0.30375010034923244,0
0.49032864738095516,0.634681909887484,0
0.10434860283760794,0.1917680819912707,0
0.4961887059515968,0.7481230077191156,0
0.022312124301291703,0.243831446736946,0
0.3615938226882037,0.7431905816271082,0
0.5229163965643203,0.6784192407438293,0
0.12857144176664093,0.7143491246544923,0
0.6688756322835598,0.31233079700420996,1
0.7443540509123717,0.7327485341702118,0
0.22197315130954876,0.4038525684374916,0
0.28817137389842995,0.5396522807154328,0
0.34373739249304935,0.53690910588765,0
0.10995888852544622,0.6880359268492422,0
0.28578013358073984,0.44161873884501524,0
0.12768692059325304,0.9849389952840409,0
0.8884201859553076,0.7217686739169311,1
0.09627381615815456,0.1668723421408801,0
0.39077911191714054,0.4250706858340475,0
0.09992104282653214,0.7631947463630718,0
0.7214348251941366,0.521093845119918,1
0.6260838121446902,0.9215758219231779,0
0.16428418640821818,0.4075083759518373,0
0.4532489070291119,0.6145780482701718,0
0.04890904702549548,0.15581361730365462,0
0.022656370192388753,0.8078103143246369,0
0.24931764643642307,0.34932869594835714,0
0.03935137729041127,0.975376147737753,0
0.3559597222436016,0.7488533312449263,0
0.9673294861209333,0.7482275992406374,1
0.0670608791604097,0.6827148960673752,0
0.31443351565362276,0.5781764389803505,0
0.36801314612052005,0.96830215543795,0
0.906783495250395,0.7993964005472658,0
0.3321725671790432,0.9674504256171172,0
0.2776672640438159,0.6520431683229417,0
0.032611056444888376,0.05141561946437967,0
0.2262151294433784,0.670487814988412,0
0.027990988042845055,0.2919197676880425,0
0.025029676754956265,0.4788763667695428,0
0.008114133079359931,0.149257251558658,0
0.038744523663386765,0.6765199214931464,0
0.10880763074845623,0.7761358620309764,0
0.323772135050563,0.6687790447818047,0
0.9671310280920659,0.9449425179437135,0
0.27074887287499005,0.43013334011232895,0
0.15872467248016475,0.33095886340263325,0
0.3799902076501519,0.6663172943633292,0
0.6977766098449948,0.8825877874630436,0
0.7597701089840946,0.8291005054962943,0
0.5810987855292123,0.6108697375562789,0
0.21865403034983688,0.49858569811362596,0
0.2872849903061553,0.45725042730015086,0
0.0049570629961601664,0.6708738319282993,0
0.319125784418927,0.49719392904977533,0
0.16597033418045282,0.6370066218464064,0
0.21387061202230662,0.5207164535415022,0
0.33045511056740007,0.6215976215463663,0
0.10713935786420359,0.4960598397208523,0
0.6938043761132161,0.06594689100291251,1
0.500493216975632,0.32616523345900295,1
0.8603210290420725,0.5196997613981449,1
0.7952170444781606,0.9504574298280493,0
0.3566869842324024,0.6541469417796679,0
0.24437454689262694,0.6826095915906132,0
0.19005812158964963,0.9358909093812368,0
0.0880461459894899,0.11802813778236554,0
0.7882476398539541,0.8539842410978749,0
0.048563787740170006,0.6308458516323822,0
0.10024486211924855,0.28269682309185373,0
0.02055473928024698,0.4036417680068516,0
0.7206246925627586,0.043435042070922525,1
0.11961290243926648,0.5845925856704189,0
0.4983461188847752,0.9486054777613815,0
0.45678409664201236,0.5943357561705983,0
0.0929012952231576,0.9806117089839156,0
0.5923677044848485,0.16307545435982906,1
0.9165067371541147,0.8533704282584095,0
0.3847556629969673,0.38158109960450903,0
0.06666582805671861,0.5566735051793408,0
0.24244823146743644,0.8988682540374529,0
0.25921614026773665,0.32858317258720404,0
0.4158648590870473,0.5390977217528788,0
0.3121267333786317,0.4051483291731036,0
0.021404745522737745,0.6442874133638413,0
0.3986512964096316,0.620183917896105,0
0.23863250150239812,0.8708610604671214,0
0.03023959817900801,0.773829802512544,0
0.498778793112882,0.5697601591262975,0
0.08142822954229234,0.4500258049249627,0
0.08490556564116192,0.3893678167207405,0
0.30777181855343116,0.6252417252777924,0
0.41232316317033924,0.5558378233383274,0
0.40994220996447583,0.9667811433895924,0
0.1428979035119856,0.3258209189222364,0
0.6117568854838211,0.4868691581400654,1
0.22341988179524974,0.7899349445945313,0
0.9167131353568266,0.47167348112262786,1
0.15696079894986115,0.4537521278066583,0
0.4088438610387436,0.39872808963021367,0
0.3157650937114648,0.7154453214699132,0
0.9592076508355186,0.06466929718662862,1
0.2711912723619453,0.8797551476107833,0
0.08588772175973092,0.4503244939123865,0
0.11513475594050637,0.48821741808213004,0
0.20523281527279547,0.8569734527223045,0
0.005195189405692302,0.4374878226243535,0
0.45496822656843805,0.4427403575129837,0
0.12665527456849568,0.33551075662563234,0
0.7230560080691862,0.1803221308849675,1
0.47861898587186924,0.8806857608967604,0
0.359887761555832,0.665541939456334,0
0.12234343797780456,0.2907941449833401,0
0.4407466678658256,0.8892085099772141,0
0.20692400788944287,0.2532502037040065,0
0.23111052032519575,0.26468331642528464,0
0.25621870264795854,0.4949401380335715,0
0.366349977453028,0.9153684718570505,0
0.35184242162187107,0.7509203926738222,0
0.429256485715224,0.5259358431754565,0
0.03161608195349941,0.5577144687398166,0
0.2645737292704333,0.5521770771118337,0
0.6964085941866807,0.7933687934064627,0
0.10880506694512959,0.832574029098609,0
0.2273568560981727,0.32432827899129835,0
