learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Recall for class 0 (percent),Recall for class 1 (percent),GMean (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
5000.0,0.670793,3.038799592397279E-8,5000.0,78.4,43.90631440386123,48.693586698337306,27.223719676549862,85.46433378196501,57.97665369649806,90.30147895335608,50.20215633423181,59.26711467744737,5000.0,175112.0,10.0,4983.3,68.98478093028926,11800.800000000001,1416.0248585388608,5.800000000000001,1.0327955589886446,3.4000000000000004,0.5163977794943223,3.4000000000000004,0.5163977794943223,2.3000000000000003,0.4830458915396479,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.354956,7.998722647627195E-8,10000.0,79.94,51.33895026423484,52.351543942992876,32.59408602150537,85.8652762119504,65.46143250688705,86.74544419134396,63.877688172043015,61.36430810401657,10000.0,280232.0,10.0,9980.100000000002,62.197624106105835,21945.600000000002,2174.5348008252254,11.2,1.4757295747452435,6.1,0.7378647873726217,6.1,0.7378647873726217,4.9,0.5676462121975467,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.988803,1.4863048508970274E-7,15000.0,81.44666666666667,56.472048079133216,55.88142041851617,37.41848437148639,86.60151172307545,69.8450536352801,85.22694968255472,72.4758263998201,62.789882959433605,15000.0,418616.0,10.0,15012.599999999999,85.42599136094356,35308.0,3977.7036368012928,18.2,2.859681411936962,9.6,1.429840705968481,9.6,1.429840705968481,6.6000000000000005,0.6992058987801011,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.558138,2.3258310864369076E-7,20000.0,82.78,60.304482141483284,59.184640910168284,42.068965517241374,87.39385065885797,72.8391167192429,84.93774457488438,77.67872161480236,63.76058072776759,20000.0,569992.0,10.0,20015.699999999997,77.68747932868267,49918.40000000001,4147.149039467419,26.0,2.8674417556808756,13.5,1.4337208778404378,13.5,1.4337208778404378,8.5,0.7071067811865476,0.0,0.0,0.0,0.0,1.0,0.0
25000.0,3.073671,3.233880262387296E-7,25000.0,83.796,62.755630969809914,61.29741091048058,45.44107744107746,88.11082088457137,74.56520374207321,85.41109530583215,79.97306397306397,64.30088632338129,25000.0,680856.0,10.0,24972.3,79.35580914113629,60676.799999999996,4701.647484304482,30.8,3.190262963734773,15.9,1.5951314818673865,15.9,1.5951314818673865,9.3,0.9486832980505137,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,3.554481,4.212717616495987E-7,30000.0,84.68333333333334,64.93946330993808,63.45343195736896,48.73940205265506,88.72198905333431,76.13854702186218,85.91937630728276,81.78268630075858,64.74991556134289,30000.0,786936.0,10.0,29947.7,105.47885517433784,70956.80000000002,6330.599494167636,35.599999999999994,4.718756898449704,18.299999999999997,2.359378449224852,18.299999999999997,2.359378449224852,9.9,1.1972189997378648,0.0,0.0,0.0,0.0,1.0,0.0
35000.0,4.025378,5.267018405637808E-7,35000.0,85.25428571428571,66.21731560117226,64.7713310580205,50.50350052747674,89.15140941290228,76.98755963793641,86.29796931591585,82.79466768965187,65.0178123681441,35000.0,865448.0,10.0,34964.7,95.31357604128526,78592.0,8172.750822091665,38.8,5.533734925185903,19.9,2.7668674625929515,19.9,2.7668674625929515,10.4,1.0749676997731399,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,4.50101,6.410975293359823E-7,40000.0,85.8,67.49638923797208,66.12999403697077,52.42084101189478,89.54460111180649,77.87645088416296,86.67593186515573,83.74099514156475,65.27191720156542,40000.0,929696.0,10.0,39927.5,131.33946686185203,84853.59999999999,9390.706744199582,41.199999999999996,6.285786435372356,21.099999999999998,3.142893217686178,21.099999999999998,3.142893217686178,10.9,1.1972189997378648,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,4.994272,7.709761702352101E-7,45000.0,86.18666666666667,68.38184187490552,67.0553317786729,53.71900826446281,89.82917730217946,78.47943498130452,86.9523900028509,84.38686620504802,65.44831094228081,45000.0,1017800.0,10.0,44919.2,112.1752597005638,93390.4,10696.55266585143,45.199999999999996,7.0206045956804095,23.099999999999998,3.5103022978402048,23.099999999999998,3.5103022978402048,11.200000000000001,1.0327955589886446,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,5.494075,9.101571406320567E-7,50000.0,86.452,69.03076849748399,67.75053558676505,54.713196951464084,90.01267950343525,78.94573257910115,87.11260772786942,84.90439898382137,65.57762703691154,50000.0,1076424.0,10.0,49915.3,145.87365156950807,99103.2,11436.61454180291,47.400000000000006,6.719788356455548,24.200000000000003,3.359894178227774,24.200000000000003,3.359894178227774,11.3,0.9486832980505139,0.0,0.0,0.0,0.0,1.0,0.0
